time;PressMode
2023-02-17 05:30:55.505 CET;4
2023-02-17 05:33:32.122 CET;16
2023-02-17 07:27:13.368 CET;4
2023-02-17 07:27:51.528 CET;8
2023-02-17 07:42:31.036 CET;4
2023-02-17 07:45:12.684 CET;16
2023-02-17 08:35:59.855 CET;4
2023-02-17 08:36:21.934 CET;8
2023-02-17 08:52:29.799 CET;32
2023-02-17 08:52:30.809 CET;4
2023-02-17 08:54:54.388 CET;16
2023-02-17 09:26:29.950 CET;4
2023-02-17 09:26:54.049 CET;16
2023-02-17 12:04:06.726 CET;4
2023-02-17 12:04:54.924 CET;8
2023-02-17 12:11:06.408 CET;4
2023-02-17 12:11:35.519 CET;16
2023-02-17 12:34:25.999 CET;4
2023-02-17 12:34:32.019 CET;16
2023-02-17 15:25:14.911 CET;4
2023-02-17 15:26:04.109 CET;16
2023-02-17 15:26:46.279 CET;4
2023-02-17 15:28:09.608 CET;0
2023-02-17 15:28:10.618 CET;16
2023-02-17 15:28:37.727 CET;4
2023-02-17 15:28:52.789 CET;16
2023-02-17 15:32:28.644 CET;4
2023-02-17 15:33:16.844 CET;16
2023-02-17 18:40:35.726 CET;4
2023-02-17 18:41:02.836 CET;16
2023-02-17 18:52:28.575 CET;4
2023-02-17 18:52:58.694 CET;16
2023-02-17 18:59:53.351 CET;4
2023-02-17 19:00:25.480 CET;16
2023-02-17 19:39:57.950 CET;4
2023-02-17 19:40:28.079 CET;16
2023-02-17 19:41:06.229 CET;4
2023-02-17 19:41:27.309 CET;16
2023-02-17 19:42:41.605 CET;4
2023-02-17 19:44:24.016 CET;16
2023-02-17 19:47:06.661 CET;4
2023-02-17 19:47:28.752 CET;16
2023-02-17 22:26:07.766 CET;0
2023-02-17 22:26:08.776 CET;8
2023-02-17 22:36:38.288 CET;0
2023-02-17 22:36:39.289 CET;4
2023-02-17 22:38:04.638 CET;16
2023-02-17 22:43:17.885 CET;4
2023-02-17 22:43:21.904 CET;16
2023-02-18 03:25:48.584 CET;8
2023-02-18 03:34:01.545 CET;4
2023-02-18 03:36:38.171 CET;16
2023-02-18 04:04:04.743 CET;4
2023-02-18 04:04:14.783 CET;16
2023-02-18 04:49:08.543 CET;4
2023-02-19 07:21:17.986 CET;64
2023-02-19 07:21:18.984 CET;4
2023-02-20 06:36:57.311 CET;16
2023-02-20 06:48:07.990 CET;4
2023-02-20 06:48:24.051 CET;16
2023-02-20 08:36:15.885 CET;4
2023-02-20 08:37:17.134 CET;16
2023-02-20 08:39:58.782 CET;4
2023-02-20 08:40:23.881 CET;16
2023-02-20 08:44:26.848 CET;4
2023-02-20 08:45:12.039 CET;0
2023-02-20 08:45:13.039 CET;16
2023-02-20 09:28:00.290 CET;4
2023-02-20 09:31:45.187 CET;16
2023-02-20 09:33:47.677 CET;4
2023-02-20 09:37:27.553 CET;16
2023-02-20 09:39:31.051 CET;4
2023-02-20 09:46:26.714 CET;16
2023-02-20 12:03:56.657 CET;4
2023-02-20 12:04:21.757 CET;16
2023-02-20 14:26:52.901 CET;4
2023-02-20 14:26:57.921 CET;16
2023-02-20 16:18:49.724 CET;4
2023-02-20 16:22:46.673 CET;16
2023-02-20 16:29:44.335 CET;4
2023-02-20 16:37:40.239 CET;16
2023-02-20 17:51:08.838 CET;4
2023-02-20 17:52:20.128 CET;16
2023-02-20 19:15:56.164 CET;8
2023-02-20 19:27:09.854 CET;4
2023-02-20 19:28:38.200 CET;16
2023-02-20 19:30:52.739 CET;4
2023-02-20 19:31:00.767 CET;16
2023-02-20 20:27:43.352 CET;0
2023-02-20 20:27:44.362 CET;4
2023-02-20 20:27:53.391 CET;16
2023-02-20 20:43:45.197 CET;0
2023-02-20 20:43:46.197 CET;4
2023-02-20 20:44:10.298 CET;16
2023-02-20 21:54:16.108 CET;4
2023-02-21 05:21:41.282 CET;0
2023-02-21 05:21:42.292 CET;16
2023-02-21 05:21:43.302 CET;4
2023-02-21 05:27:18.635 CET;16
2023-02-21 06:46:17.559 CET;4
2023-02-21 06:51:21.776 CET;16
2023-02-21 06:52:32.055 CET;4
2023-02-21 06:52:47.114 CET;16
2023-02-21 07:16:20.759 CET;4
2023-02-21 07:16:55.901 CET;16
2023-02-21 07:41:01.680 CET;4
2023-02-21 07:41:27.779 CET;16
2023-02-21 08:23:55.953 CET;4
2023-02-21 08:24:24.063 CET;16
2023-02-21 08:28:04.950 CET;4
2023-02-21 08:28:59.160 CET;16
2023-02-21 10:10:35.523 CET;4
2023-02-21 10:11:04.631 CET;16
2023-02-21 11:15:08.974 CET;4
2023-02-21 11:16:39.345 CET;8
2023-02-21 11:22:03.641 CET;4
2023-02-21 11:22:54.848 CET;16
2023-02-21 11:33:52.470 CET;0
2023-02-21 11:33:53.470 CET;4
2023-02-21 11:34:06.528 CET;16
2023-02-21 15:05:30.186 CET;8
2023-02-21 15:24:27.733 CET;4
2023-02-21 15:28:04.598 CET;16
2023-02-21 15:30:12.105 CET;4
2023-02-21 15:44:05.436 CET;16
2023-02-21 17:28:32.470 CET;8
2023-02-21 17:33:02.543 CET;0
2023-02-21 17:33:03.553 CET;4
2023-02-21 17:43:55.154 CET;16
2023-02-21 18:14:13.418 CET;4
2023-02-21 18:25:49.197 CET;16
2023-02-21 18:41:12.884 CET;4
2023-02-21 18:46:01.040 CET;16
2023-02-21 18:46:12.081 CET;4
2023-02-21 18:46:23.131 CET;16
2023-02-21 20:30:58.206 CET;8
2023-02-21 20:35:30.301 CET;4
2023-02-21 20:46:10.852 CET;16
2023-02-21 20:46:57.042 CET;4
2023-02-21 21:05:58.607 CET;16
2023-02-21 22:41:27.436 CET;0
2023-02-21 22:41:28.436 CET;4
2023-02-22 05:29:26.177 CET;16
2023-02-22 05:37:13.052 CET;4
2023-02-22 05:41:16.016 CET;16
2023-02-22 06:40:48.278 CET;4
2023-02-22 06:41:19.407 CET;0
2023-02-22 06:41:20.407 CET;16
2023-02-22 06:43:25.905 CET;0
2023-02-22 06:43:26.915 CET;4
2023-02-22 06:44:15.105 CET;8
2023-02-22 06:49:46.427 CET;4
2023-02-22 07:01:31.259 CET;16
2023-02-22 07:09:11.088 CET;4
2023-02-22 07:09:23.138 CET;16
2023-02-22 07:09:38.197 CET;4
2023-02-22 07:09:55.259 CET;16
2023-02-22 07:41:57.937 CET;4
2023-02-22 07:44:38.573 CET;16
2023-02-22 08:24:33.148 CET;4
2023-02-22 08:36:57.115 CET;16
2023-02-22 15:22:31.299 CET;8
2023-02-22 15:31:50.519 CET;4
2023-02-22 15:34:02.048 CET;16
2023-02-22 15:37:18.835 CET;4
2023-02-22 15:37:24.864 CET;16
2023-02-22 19:48:57.140 CET;4
2023-02-22 19:50:30.507 CET;8
2023-02-22 20:04:57.973 CET;0
2023-02-22 20:04:58.983 CET;4
2023-02-22 20:10:24.278 CET;16
2023-02-22 20:45:38.721 CET;4
2023-02-22 22:31:39.124 CET;16
2023-02-22 22:34:36.832 CET;4
2023-02-22 22:54:16.546 CET;16
2023-02-22 23:43:45.403 CET;0
2023-02-22 23:43:46.413 CET;4
2023-02-22 23:43:53.433 CET;16
2023-02-22 23:45:02.710 CET;4
2023-02-23 03:10:17.887 CET;8
2023-02-23 03:17:28.609 CET;4
2023-02-23 05:36:50.997 CET;16
2023-02-23 06:11:49.378 CET;4
2023-02-23 06:49:00.280 CET;16
2023-02-23 06:50:21.609 CET;4
2023-02-23 07:05:56.341 CET;16
2023-02-23 07:07:36.739 CET;4
2023-02-23 07:07:53.818 CET;16
2023-02-23 07:15:20.598 CET;4
2023-02-23 07:24:45.851 CET;16
2023-02-23 07:40:26.615 CET;4
2023-02-23 07:40:45.684 CET;16
2023-02-23 08:01:12.584 CET;4
2023-02-23 08:01:28.644 CET;16
2023-02-23 08:19:30.967 CET;4
2023-02-23 08:21:36.473 CET;16
2023-02-23 08:22:19.642 CET;4
2023-02-23 08:34:17.512 CET;16
2023-02-23 08:34:54.661 CET;4
2023-02-23 08:40:07.451 CET;4
2023-02-23 08:42:48.549 CET;16
2023-02-23 08:44:08.868 CET;4
2023-02-23 08:52:48.947 CET;16
2023-02-23 08:53:32.117 CET;4
2023-02-23 08:57:24.153 CET;4
2023-02-23 08:58:15.982 CET;4
2023-02-23 09:03:22.467 CET;16
2023-02-23 09:15:19.553 CET;16
2023-02-23 09:16:39.983 CET;16
2023-02-23 09:17:14.322 CET;16
2023-02-23 09:17:29.262 CET;16
2023-02-23 09:20:51.835 CET;16
2023-02-23 09:34:18.069 CET;16
2023-02-23 09:35:50.688 CET;16
2023-02-23 09:40:17.328 CET;16
2023-02-23 09:40:50.605 CET;16
2023-02-23 09:43:04.209 CET;16
2023-02-23 09:43:41.559 CET;16
2023-02-23 09:51:29.756 CET;16
2023-02-23 09:51:29.808 CET;16
2023-02-23 10:02:33.664 CET;4
2023-02-23 10:03:10.813 CET;16
2023-02-23 10:04:33.144 CET;0
2023-02-23 10:04:34.154 CET;4
2023-02-23 10:05:23.345 CET;16
2023-02-23 10:07:28.852 CET;4
2023-02-23 10:07:48.931 CET;16
2023-02-23 10:14:47.973 CET;16
2023-02-23 10:14:48.026 CET;16
2023-02-23 10:22:15.384 CET;4
2023-02-23 10:22:44.505 CET;8
2023-02-23 10:32:29.835 CET;16
2023-02-23 10:32:30.845 CET;4
2023-02-23 10:34:38.351 CET;16
2023-02-23 10:45:48.019 CET;4
2023-02-23 11:02:59.029 CET;4
2023-02-23 11:02:59.081 CET;4
2023-02-23 11:03:58.378 CET;16
2023-02-23 11:05:06.588 CET;16
2023-02-23 11:05:06.638 CET;16
2023-02-23 11:06:18.926 CET;16
2023-02-23 11:06:18.976 CET;16
2023-02-23 11:06:39.595 CET;16
2023-02-23 11:06:39.647 CET;16
2023-02-23 13:00:23.191 CET;16
2023-02-23 13:00:23.243 CET;16
2023-02-23 14:47:18.357 CET;16
2023-02-23 14:47:18.407 CET;16
2023-02-23 14:55:11.005 CET;16
2023-02-23 15:00:12.484 CET;16
2023-02-23 15:01:54.526 CET;16
2023-02-23 15:07:58.368 CET;16
2023-02-23 15:16:02.418 CET;16
2023-02-23 15:48:44.611 CET;8
2023-02-23 15:58:44.009 CET;4
2023-02-23 15:59:03.078 CET;16
2023-02-23 22:27:16.115 CET;4
2023-02-23 22:29:23.631 CET;8
2023-02-23 22:36:24.305 CET;4
2023-02-23 22:44:37.279 CET;16
2023-02-23 23:02:49.640 CET;4
2023-02-23 23:02:57.671 CET;16
2023-02-23 23:39:27.415 CET;4
2023-02-23 23:40:29.665 CET;16
2023-02-24 00:06:45.960 CET;4
2023-02-24 00:07:00.012 CET;16
2023-02-24 00:07:15.072 CET;4
2023-02-24 00:08:34.390 CET;16
2023-02-24 00:13:48.645 CET;0
2023-02-24 00:13:49.655 CET;4
2023-02-24 00:17:55.641 CET;16
2023-02-24 00:28:02.063 CET;4
2023-02-24 00:28:23.142 CET;16
2023-02-24 00:45:24.214 CET;4
2023-02-24 00:45:35.265 CET;16
2023-02-24 05:14:48.786 CET;4
2023-02-24 05:15:18.907 CET;16
2023-02-24 06:09:58.000 CET;4
2023-02-24 06:20:05.421 CET;16
2023-02-24 07:06:04.443 CET;4
2023-02-24 07:27:21.546 CET;16
2023-02-24 07:28:32.834 CET;4
2023-02-24 07:38:59.336 CET;16
2023-02-24 07:40:14.635 CET;4
2023-02-24 07:45:23.869 CET;16
2023-02-24 07:45:58.010 CET;4
2023-02-24 07:56:02.421 CET;16
2023-02-24 07:56:39.571 CET;4
2023-02-24 08:10:08.805 CET;16
2023-02-24 08:10:45.944 CET;4
2023-02-24 08:20:09.194 CET;16
2023-02-24 08:39:40.878 CET;0
2023-02-24 08:39:41.878 CET;4
2023-02-24 08:40:19.028 CET;16
2023-02-24 08:42:57.664 CET;4
2023-02-24 08:43:35.813 CET;8
2023-02-24 08:52:35.976 CET;4
2023-02-24 08:52:50.026 CET;16
2023-02-24 10:05:49.523 CET;0
2023-02-24 10:05:50.533 CET;4
2023-02-24 10:17:01.203 CET;16
2023-02-24 10:17:33.332 CET;4
2023-02-24 10:22:11.447 CET;16
2023-02-24 11:09:00.655 CET;4
2023-02-24 11:21:07.565 CET;16
2023-02-24 11:21:55.755 CET;4
2023-02-24 11:34:42.823 CET;16
2023-02-24 11:35:15.953 CET;4
2023-02-24 11:39:09.880 CET;16
2023-02-24 11:58:22.493 CET;4
2023-02-24 11:58:40.562 CET;8
2023-02-24 12:08:53.003 CET;4
2023-02-24 12:09:10.073 CET;16
2023-02-24 12:22:24.252 CET;4
2023-02-24 12:34:42.200 CET;0
2023-02-24 12:34:43.200 CET;16
2023-02-24 19:13:16.719 CET;4
2023-02-24 19:13:40.819 CET;8
2023-02-24 19:30:14.780 CET;4
2023-02-24 19:33:43.617 CET;16
2023-02-24 19:45:22.405 CET;4
2023-02-24 19:45:27.426 CET;16
2023-02-24 20:17:17.059 CET;4
2023-02-24 20:18:12.278 CET;8
2023-02-24 23:04:12.046 CET;4
2023-02-25 00:38:52.732 CET;16
2023-02-25 00:39:39.921 CET;4
2023-02-25 00:39:48.961 CET;16
2023-02-25 00:40:33.131 CET;4
2023-02-25 00:40:40.161 CET;16
2023-02-25 00:41:14.301 CET;4
2023-02-25 00:41:29.361 CET;16
2023-02-25 00:41:52.450 CET;4
2023-02-25 00:42:03.490 CET;16
2023-02-25 00:42:32.609 CET;4
2023-02-25 00:42:45.670 CET;16
2023-02-25 00:43:13.779 CET;4
2023-02-25 00:43:24.819 CET;16
2023-02-25 00:43:56.947 CET;4
2023-02-25 00:50:51.601 CET;16
2023-02-25 00:52:14.930 CET;4
2023-02-25 00:53:14.180 CET;16
2023-02-25 00:53:39.279 CET;0
2023-02-25 00:53:40.279 CET;4
2023-02-25 01:00:54.013 CET;16
2023-02-25 01:01:26.142 CET;4
2023-02-25 01:01:41.203 CET;16
2023-02-25 01:02:20.351 CET;4
2023-02-25 01:02:29.391 CET;16
2023-02-25 01:20:45.778 CET;4
2023-02-25 01:25:42.953 CET;16
2023-02-25 02:53:29.994 CET;4
2023-02-25 02:53:46.055 CET;16
2023-02-25 02:53:55.095 CET;4
2023-02-25 02:54:06.145 CET;16
2023-02-25 02:54:40.275 CET;4
2023-02-25 03:02:35.177 CET;16
2023-02-25 03:08:48.664 CET;4
2023-02-25 03:08:59.713 CET;16
2023-02-25 03:18:10.914 CET;4
2023-02-27 07:22:06.247 CET;16
2023-02-27 08:41:12.520 CET;16
2023-02-27 08:41:57.688 CET;4
2023-02-27 08:42:49.309 CET;16
2023-02-27 08:43:07.648 CET;4
2023-02-27 09:24:45.624 CET;16
2023-02-27 09:56:18.180 CET;4
2023-02-27 09:57:09.380 CET;16
2023-02-27 09:59:00.828 CET;4
2023-02-27 09:59:06.848 CET;16
2023-02-27 10:01:18.377 CET;4
2023-02-27 10:01:55.525 CET;16
2023-02-27 10:26:01.305 CET;4
2023-02-27 10:28:42.947 CET;16
2023-02-27 10:34:20.296 CET;4
2023-02-27 10:35:07.483 CET;16
2023-02-27 11:52:02.903 CET;4
2023-02-27 12:01:14.112 CET;16
2023-02-27 13:02:00.473 CET;4
2023-02-27 13:13:33.204 CET;8
2023-02-27 13:20:53.947 CET;4
2023-02-27 13:32:53.792 CET;16
2023-02-27 14:22:01.500 CET;4
2023-02-27 14:37:29.190 CET;16
2023-02-27 14:41:25.134 CET;4
2023-02-27 15:08:01.602 CET;16
2023-02-27 16:44:03.825 CET;4
2023-02-27 16:44:11.865 CET;16
2023-02-27 17:45:44.648 CET;8
2023-02-27 18:05:12.339 CET;4
2023-02-27 18:07:07.798 CET;16
2023-02-27 18:28:18.878 CET;4
2023-02-27 18:57:27.872 CET;16
2023-02-27 21:41:19.119 CET;8
2023-02-27 21:52:42.848 CET;4
2023-02-27 21:53:01.928 CET;16
2023-02-27 22:14:02.957 CET;4
2023-02-27 22:21:58.855 CET;16
2023-02-28 00:48:09.874 CET;4
2023-02-28 00:48:34.971 CET;8
2023-02-28 00:59:42.640 CET;4
2023-02-28 01:13:11.878 CET;16
2023-02-28 01:15:11.349 CET;4
2023-02-28 01:15:28.418 CET;0
2023-02-28 01:15:29.428 CET;16
2023-02-28 01:31:18.220 CET;4
2023-02-28 01:32:40.548 CET;16
2023-02-28 01:35:23.196 CET;0
2023-02-28 01:35:24.207 CET;4
2023-02-28 01:35:40.266 CET;16
2023-02-28 01:38:21.914 CET;4
2023-02-28 01:38:52.032 CET;16
2023-02-28 01:39:48.262 CET;4
2023-02-28 01:40:17.371 CET;16
2023-02-28 01:48:02.233 CET;4
2023-02-28 01:48:31.344 CET;16
2023-02-28 06:20:02.405 CET;4
2023-02-28 06:20:53.605 CET;8
2023-02-28 06:33:43.684 CET;16
2023-02-28 06:33:44.684 CET;4
2023-02-28 06:34:07.773 CET;16
2023-02-28 08:35:52.940 CET;4
2023-02-28 08:39:20.769 CET;16
2023-02-28 08:45:39.283 CET;4
2023-02-28 08:48:39.002 CET;16
2023-02-28 10:45:42.043 CET;4
2023-02-28 10:45:55.104 CET;8
2023-02-28 16:49:00.095 CET;4
2023-02-28 16:50:22.424 CET;16
2023-02-28 19:05:24.762 CET;8
2023-02-28 19:12:24.437 CET;32
2023-02-28 19:12:25.436 CET;4
2023-02-28 19:15:10.094 CET;16
2023-02-28 19:30:24.746 CET;4
2023-02-28 19:30:39.806 CET;16
